Código;Nome;Fonte;Serviço;Periodicidade;Unidade;Base;Início;Fim;Descontinuação;item_fgv;Cod_Estagio;Estagio;Cod_grupo;Grupo;Cod_subgrupo;Subgrupo;Cod_item;Item ;Cod_subitem;Subitem;Cod_elementar;Elementar
1366209;ICC/RJ-EP-DI Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366212;ICC/RJ-EP-M Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366215;ICC/RJ-EP-M  1.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366218;ICC/RJ-EP-M  2.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366260;ICC/SP-EP-10 Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;INDICE;;jan/97;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366263;ICC/SP-EP-DI Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366266;ICC/SP-EP-M Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366269;ICC/SP-EP-M  1.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366272;ICC/SP-EP-M  2.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366275;INCC-10 Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC-10;Mensal;INDICE;;jun/96;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366281;INCC-M Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;jun/96;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366284;INCC-M  1.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;fev/98;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366287;INCC-M  2.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;fev/98;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366290;INCC-EP-10 Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;;jan/97;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366293;INCC-EP-DI Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366296;INCC-EP-M Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;jan/97;mar/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
1366299;INCC-EP-M  1.o dec. - Tubos/Eletrodutos e Conex-Aco/Fe Galv - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;abr/15;NA;153;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;100003;TUBOS E CONEXÕES DE FERRO E AÇO
